model,tahun,harga,transmisi,odometer,jenis,pajak,mesin,BBM_Aktual,BBM_Prediksi
0,2011.68,6586.32,2,73415.94,2,76.19,142.28,99.79251722674654,85.84481748220972
0,2015.36,31183.9,1,88747.81,1,293.73,46.26,112.40175751662672,118.70384580331044
12,2012.73,15130.14,1,95511.97,3,62.43,78.16,55.75786373372007,70.17385987232137
12,2012.7097800485533,15531.755659317523,1,82829.11691951286,1,190.2568846239519,111.41901408948615,105.71451567173465,105.02471099052615
1,2015.82,11338.52,1,31444.44,1,203.4,147.87,114.23290162427118,107.96355486871248
11,2015.87,19543.18,1,77721.92,0,220.16,0.41,70.3529900653017,74.5334715530476
5,2015.1708495827563,19322.816476433847,0,98050.728089922,1,227.57477649486805,21.02355543810057,65.73342674874365,89.08889629554842
4,2015.400672406811,10826.68476319231,1,-17636.647875492657,0,46.05367898745645,10.807748083260208,-6.7661071547834375,-0.004448519570581101
11,2018.42,14929.88,1,85405.92,2,183.99,17.87,60.17809451593436,77.75051750824964
6,2015.4597990609943,24482.803135016868,2,36896.659531657606,0,83.91062954638953,60.44438571679939,54.67617211983996,66.90403914562229
4,2011.6844490786525,17210.71563520958,1,127350.13456027128,1,178.02298938095254,42.29406165144636,82.10446568047377,89.7479274409403
8,2015.0351118727256,19761.30363821232,2,71768.89775250904,2,65.30362512618646,51.07713464431269,50.59327899543595,59.060472658180444
9,2014.2564073018723,10335.650262720928,2,68623.07969468665,0,78.16997850002346,101.51036112784034,76.5795114736587,76.97019826534046
3,2015.01,7816.01,1,33628.46,0,225.92,30.74,42.34244324202842,55.736341712220316
4,2015.0779673050336,24927.585452492767,0,27078.29442489968,1,99.06348037643164,111.08596208112267,71.71043612808633,84.26114657474992
7,2015.33,29366.45,1,31237.49,1,214.61,111.36,111.50012836536033,104.77817280121087
3,2014.22,18487.02,1,8265.93,1,143.53,106.78,80.15650926534599,71.28809869368446
10,2018.45,13478.03,1,54305.24,0,91.53,62.17,50.60183726834481,66.07182182750634
12,2014.097974807252,10562.213516577209,1,19866.045873949035,1,148.02142183941214,73.82827329692469,61.38580568947022,55.06034431737806
1,2013.52243425168,21706.134087736824,1,27769.388085802628,1,210.54342637359863,144.31029467796034,113.91210172306258,113.16885722892424
5,2015.65,16653.54,0,29903.28,2,248.43,140.18,115.33928629602988,120.33592230282723
11,2016.237694579595,15474.886357489851,2,25866.48888866657,1,281.6283745565668,61.58979696011468,96.85043952777198,86.192826117273
9,2014.2861775779973,29449.438823813005,2,19480.348299173587,2,202.0815600356553,65.89131182067173,84.93917887928411,79.64420499076724
3,2017.847676811709,28613.99281715376,1,16984.141154266632,3,147.39645983164732,47.777159937487454,70.65698466355948,67.05534219185661
3,2013.2688515514467,6414.308732097097,1,64498.82974887831,3,57.959142340497806,81.30178799292635,52.724348722158624,49.175420547983116
2,2013.0694982242665,32029.06020793195,0,67389.58479023774,1,120.19391545631368,87.6794122369113,93.67400058075472,89.73477820020987
8,2012.77,15593.0,2,9214.24,0,263.71,95.49,98.3009533440182,83.359701233728
2,2014.28,5057.38,2,7760.4,1,209.76,145.44,106.2134432097064,91.11030652146265
11,2018.9,23556.36,2,23341.92,2,298.05,5.87,72.03731151653366,71.69610959539722
10,2017.9317148886205,34796.83884489316,2,39664.3628525216,2,227.46074333824544,97.07868331507004,126.8826120759094,116.1247447187891
3,2015.52,17993.2,2,6614.5,1,93.67,49.13,32.76076661991353,40.35142912277502
12,2010.1747261858368,25178.931528782035,0,84119.5333691095,3,276.21025844140945,92.57457006988808,126.4375848851846,121.03144137041426
2,2016.3919043268008,30525.885252732587,1,50963.78675668525,0,158.56285144936777,61.730774231283135,104.55783398581708,85.8545428918533
12,2015.02,22394.96,2,99288.08,0,45.35,110.94,112.04230590449292,93.42493922410677
12,2015.79,20796.25,2,59519.59,0,128.43,111.69,94.99939218874712,94.99662945259944
10,2014.0,34738.62,0,77037.64,1,190.19,139.65,142.50837929655358,132.41012290138366
1,2011.71,23682.19,1,58815.67,3,223.52,146.44,96.63835479731348,123.12823900956217
1,2015.301348789576,15505.385608216604,0,-3398.317864368473,3,262.45903519546584,84.63031265716103,84.962989877407,75.12414294133764
4,2014.8285985047185,16055.653463355336,2,68753.22453603309,3,264.3745664540015,201.18919308641247,135.6109224811044,151.14152277896432
2,2011.3606792791093,32405.00641493074,1,26704.263727830752,3,34.59833882201784,40.7518567132073,40.05792850194295,35.21390987445796
2,2012.57,20975.46,1,75302.34,2,229.85,2.29,57.08825794365724,68.85166262402191
5,2015.585583514612,13696.772094864507,0,132915.75775317117,0,35.89188273276042,3.19592048216262,54.3182538785763,54.329004101984225
4,2012.524574501601,27386.222037572334,0,23818.98315893437,0,204.4833147092713,36.82171292184409,65.80304439444704,64.94123720806806
6,2012.29,33049.63,0,118914.08,3,184.05,57.79,111.94323889902692,110.39968489558551
6,2015.25,22648.62,0,30633.5,2,214.18,113.88,106.56777787455512,100.20199577128906
5,2018.4911951207869,30629.621648714856,1,111949.92356984508,2,71.09115025844223,98.44653689240285,113.56286890370689,109.45099947648906
8,2012.9356797690505,27460.23974397895,1,53186.21939607446,2,168.60507277149557,166.0839919143785,136.71689899337815,126.49377066567338
0,2017.2090426749448,-3.289508974972705,0,77826.64890224565,1,95.88446745934282,116.69193948919926,70.32745936205059,86.4244453891221
11,2018.045385296572,38428.36086309802,1,114386.18319072777,0,159.36994817782227,-2.025366151084924,97.54483645078254,91.06144338255395
4,2015.45862576166,15795.1260636821,1,10675.267514168603,1,226.8611574583805,1.056734724929214,38.6098102263975,49.09292009813166
11,2013.14,19425.85,2,74766.21,3,211.23,28.59,62.89615346700178,76.48518212969579
0,2018.9,17808.53,1,82883.21,0,29.69,139.61,103.10729777447044,99.83125195651321
7,2011.6516974409344,9042.635811147526,1,46488.917533778455,0,311.3212129652186,147.93856306262035,118.74962410547964,120.665388910512
10,2016.0583776282444,16496.000033569137,2,24412.63102119645,2,217.70478180561287,37.81005455587316,59.46359186010066,63.990043490305034
11,2015.19,4480.6,2,17767.7,1,191.56,148.58,109.4991308385401,99.02742452713365
4,2011.44,5264.24,0,26751.61,0,119.51,76.26,29.968397297623888,45.644113607445405
1,2016.834340068842,-2043.5751859501647,1,70914.58650964084,2,172.98492770529137,91.60955924285427,85.58617435082624,83.30284543539918
12,2013.51,33926.41,1,40812.55,3,89.91,27.77,49.52155948769064,54.65773504784036
1,2017.0867700529027,23298.48414547306,1,77581.04083108898,1,149.11810930603664,98.75972828826896,114.9049741592652,105.0329193763462
3,2016.482612580704,32166.419563166983,1,61347.4475263916,0,219.52679179031315,20.28228925587052,79.26137585552914,83.41632263411483
12,2013.4098660708191,30807.7624895108,2,70122.70572988337,1,108.41719902349313,122.19411135969548,100.34041713687888,110.15718343311177
5,2014.3209932388363,20188.000484445623,2,64656.4303000389,2,27.829580348210456,97.69703232322662,68.90897517193352,70.79101627718413
6,2015.2431074305505,19519.07372590589,2,11242.045609441018,3,118.97164037660816,161.16687615562296,95.32324219255672,97.45227192239075
5,2016.7040179573075,13715.936524161558,0,-3466.903219050175,1,-21.5460419465382,83.2405151133491,39.10510830666543,29.60387016895689
3,2013.8458691988385,35575.38215590698,2,77791.80730501057,0,-26.381820178111496,83.88593960611904,79.6127456327577,74.06227849200658
0,2015.6291745670949,36589.35240414244,2,19341.45666027411,2,57.17258477464469,48.20315942915704,74.07098260452214,53.633715518517214
7,2013.3322333608044,11468.798176307304,1,52651.621779970665,1,148.80793736681892,52.97636071288251,34.574583499018715,57.220926570689855
4,2016.560301968704,25496.54281990995,1,98607.33202707,2,103.47767916798264,119.0981095058932,127.49167377700472,117.48478104433664
5,2013.29,11064.6,2,102724.74,0,176.43,24.19,67.17030592333468,71.06167296058042
10,2016.3098258020607,15897.401030053645,0,54932.47460825463,2,-14.183473381797882,128.81197836610534,82.93917220390168,76.82153992772488
3,2014.400283534286,15467.118277668113,2,28156.083945185703,3,135.85340517177312,122.75419817996055,84.2608285387606,84.6775672305222
10,2014.9378200191416,25886.25179407297,1,61815.095360354615,2,161.22949984395385,222.0871822685185,169.22343402873946,153.04583878958275
7,2018.8138739758049,25173.22421136176,0,-8875.153380931217,1,114.23223797168868,115.457866399909,72.72830772717464,83.5190746486475
3,2016.8292339865527,39211.824779787,2,86419.24030933027,1,277.01580141664465,66.67751522986568,122.4667630014171,129.979613569174
9,2014.86,22820.47,1,113112.63,0,90.33,68.99,90.04155833777294,90.50140061311697
7,2014.5299287725013,17206.635676634996,2,49187.01443282339,2,107.04692144954343,81.16557891821208,80.91672645696147,72.73099320408438
1,2015.59,16122.3,0,66823.0,0,31.56,62.04,45.50806910048236,53.797777124629796
11,2017.350685827054,17215.387682902387,0,19837.229392612324,3,113.26453719291634,80.56651094160337,76.56981138000846,65.17970177731947
10,2015.99,17825.55,1,117764.51,2,80.2,99.02,121.98962253585464,95.75923302256903
5,2016.916908977674,29989.2365624521,2,10846.128201454194,3,270.1730455913113,112.24137714411742,117.4043375139493,117.43937858231922
4,2014.610326162408,12171.41094400382,0,85722.308866964,3,139.77441833843827,24.37324188123641,69.36053109930911,61.18128560705941
7,2017.7657105265969,8559.497484292524,1,39368.57089127373,1,130.44496880008563,76.49641664506812,75.31190279924084,69.3079702355411
11,2013.8334600438843,4554.322724193669,0,42577.20369980344,2,132.64953334610124,-15.474865666533889,11.085125405118156,12.490960690521339
11,2014.26,34548.76,1,89174.28,0,267.0,70.57,124.43953931337715,126.95113661051383
9,2015.09,6556.9,0,116340.44,2,250.49,37.06,90.62036998706031,91.49534254041917
7,2012.640388606692,16506.641012148735,0,90194.42670417047,0,187.5661209548759,88.01255746811191,104.97916121038789,97.96300981095239
5,2016.8418474867708,26249.47941459696,2,17147.425580432617,3,181.4286214155377,32.90269714112438,77.52430024672651,65.99675601596519
4,2014.4634057527635,3712.8774401448936,0,83451.5794660204,3,268.2993772062812,60.48339498800341,84.18177688881374,90.14018022045747
3,2019.5891421364097,18751.442603783908,2,50611.58786784895,0,-17.088820770486933,28.8894770301495,36.94125372921359,39.19940070147633
3,2016.2231188972776,13163.832962303586,0,117157.88726371631,3,150.3098087999373,99.76867060019862,110.74433401458286,112.68210073408734
2,2015.1429351739469,28092.02683827228,0,-6073.1085850590825,0,70.16811658606663,89.88150221155718,72.34870738847201,58.25640719702411
5,2016.7476449414617,10611.08009741401,2,114200.58872391094,2,161.34782492140263,53.91024918444477,88.83396596892428,87.14199828540828
10,2012.7192836743284,10445.70488318716,1,83219.14055194288,2,75.87654123259557,34.992751897898934,43.39277323643171,43.453328388467895
7,2011.8520228076168,31443.83983413576,2,33199.08638770974,3,188.79162688860285,82.46955344636974,94.58073177897928,87.13218526498606
1,2013.9844605747885,17124.573166305174,2,67236.68687196137,1,149.10702993719485,123.31545118769642,89.56882461775898,100.28829991664914
12,2016.53,4020.4,0,94350.33,2,172.16,71.41,77.63109782307711,82.25661529823199
1,2014.2,18256.34,0,40325.37,1,111.07,96.93,61.60315084670361,74.47938629325682
0,2020.039942186677,7219.459868422422,1,28078.0289464696,0,138.46477227478053,42.62891171061983,62.99788300415848,52.11233380658381
3,2015.81,16224.01,0,112362.63,2,23.55,29.24,64.63347811884988,51.83032344422812
6,2012.7366072407583,9616.130519756229,1,52799.02313655369,1,112.28788187337594,98.15321801104756,72.81238048810916,69.80884135625998
11,2016.8583056905045,25938.36105460532,2,57258.64241256533,2,128.91607710127963,87.36824599754814,95.98073737048516,93.1676044262913
12,2013.2521359127336,20730.433077150683,0,26820.11258347888,0,318.2121160507924,87.78232038445202,89.6729902437773,98.78284228304835
2,2013.768647353792,17906.020631824107,2,-4964.291023104997,0,232.81158120128924,93.8544761509785,81.40221377435691,70.16891712698374
2,2014.9152086106053,25630.97768312452,2,111996.3188429976,0,151.02318414027957,71.17190214402092,113.34097980958384,103.79742587918983
8,2012.2285199856008,19060.07881430144,0,75390.1744398711,3,161.58848849353845,180.47477182716835,141.70195549028847,125.59242063472884
4,2013.86513472702,11200.594019394324,1,69742.25447955166,2,184.27454489499303,105.5991938069934,105.61631774418522,95.14091942671588
0,2011.82124323398,13625.934817558677,0,46073.22847473637,0,91.9900403258018,93.61447257086128,71.55832736813029,65.87797473566717
3,2014.368112165163,30128.988126306896,2,40789.23920263881,2,250.6507042662004,9.1320519736137,75.64964057292184,71.39197087624741
10,2012.06,16741.81,0,90215.51,2,29.07,89.23,76.40938469502711,65.62879317343584
11,2014.419951817065,15431.900912328,1,70767.68480323945,2,189.32257848410543,29.233554512615683,55.00910205387146,69.8792584072852
0,2014.056143945549,14657.326606888288,0,37483.321491219336,0,204.8892292818412,96.2660822199317,84.69669751236076,82.71911867815727
9,2018.94,20767.45,1,54474.51,2,201.53,108.85,110.4278446586776,110.71382057798718
3,2016.889900074902,16014.463428106868,0,5127.297451915496,1,124.55016348945348,77.29710815717407,49.84815420161995,59.7986370159759
3,2014.41899357401,20556.8083599792,1,61359.486776007216,1,154.25672634102148,141.00773849290624,101.0381643856074,112.50368743599195
2,2011.4,13082.91,1,30314.77,3,43.63,92.86,30.30194125880441,46.31389648755137
9,2012.26,27569.2,1,3036.07,1,152.57,70.3,64.73655180837407,62.82723588818841
1,2012.3803332266584,-1771.4524434474731,2,9354.377862336369,2,78.2983604959211,75.88228834140531,29.67012223760117,33.62850113189449
0,2012.530756616643,27464.07200036736,1,45510.81993171944,1,22.332664801801883,107.91843242675776,63.19526873939623,72.03064894679072
6,2016.526526933481,31544.25927011343,1,61102.72567613546,1,75.93508403469744,65.66219267066475,79.16676073316641,77.26622245586987
2,2014.875639574192,14283.583142698368,0,15984.269175481952,0,179.27623599222954,53.9280262190856,65.19843689206792,60.183545100772655
0,2016.5564993658795,5117.651539904504,0,60660.313198812575,0,189.34605492558288,112.24114320964296,85.67068840063907,96.72551748397198
5,2013.929328876305,21147.879882007863,2,48807.31674959436,2,189.113153554832,83.41783791769942,102.27867440175662,91.16556086642369
7,2012.5916920559305,11612.855200959091,2,44808.94705289322,3,114.82748204758109,8.193590806827714,33.638574595991784,29.018044914992878
3,2016.868050057503,19720.056066880064,2,20070.36059826408,1,81.54912438859152,27.85238323820233,32.44597317981458,39.612373591108344
8,2013.1816746602449,38154.208540746185,0,59832.4075756004,0,157.3101333169286,103.7452861740237,110.08918368724292,112.77577286488864
8,2016.147565439568,11299.907182863437,0,31503.88862990512,2,110.261211102115,19.397275640714163,35.16538578046189,37.508192351832726
12,2012.1765367074224,19741.675870677216,1,39462.52588987582,1,-42.63914897031293,127.5103656964217,59.8482505181622,60.7645654944543
0,2019.6657302789115,12935.98573381604,0,6103.303904057786,1,51.3626847225508,148.98843163510378,71.76875117469885,78.5035184895543
5,2017.9800870781503,19512.03893347152,2,37070.23955642254,3,148.92906517826887,72.13488086193239,100.08535828646156,79.00636242678505
12,2017.86,26680.4,0,51043.72,0,287.0,32.21,93.516657205228,94.33323344579394
1,2011.07,28729.56,0,14462.59,2,73.13,12.94,-1.372255908343064,26.42548084202082
12,2014.1655068699024,12199.829979921353,1,92479.06142051076,0,301.7532821557535,152.60946388036177,144.8582732294836,149.94457286851454
0,2014.322999428733,17638.0361049426,0,113117.07227821584,3,50.40142806335915,114.2604783499817,105.8048556875544,99.33978044882883
2,2011.0458264478864,22425.578419019217,0,50089.503006538696,1,348.543011247698,-5.990947844869595,62.75121314163579,66.05012847211925
8,2017.9752842614348,9417.356973406531,2,17128.769609095027,0,141.93257205630613,112.3039710600618,89.56857900595334,78.29685184940503
4,2011.53,8460.11,1,116900.04,3,67.26,120.66,87.88376701997066,94.686940255417
6,2013.72,15634.83,2,10967.3,3,158.75,110.45,92.2079391175348,75.82049114048877
6,2011.3537480359528,13338.755114867368,1,61293.73438725095,2,139.5849003831717,135.44930315768548,96.85093428835452,96.82203671889005
4,2021.7088471707104,10088.702637987044,1,101685.29998458996,3,217.3063625490558,55.87631082124554,110.99752642097351,105.2865424804765
12,2012.9130702667967,13577.666957213589,2,31730.573570783527,1,134.40102480519587,85.15885652413958,70.1005011127525,65.55570717821237
2,2018.0761806929763,24278.45546016853,0,24610.8606910514,0,67.71822674811041,64.501538584833,60.92430849304354,61.45373717572491
7,2017.9373755094568,8902.167606224562,2,92962.71248386236,0,223.60794425675005,47.43023296532613,90.4583564553315,93.58548512226449
6,2016.1187369304248,14440.579891130616,2,97443.73548446003,2,219.91818700586555,108.54587570832749,119.56195208621048,121.19020581639238
3,2016.09,18592.25,0,89446.57,3,17.29,125.78,97.66775519713892,91.79207455060508
4,2017.45,33737.32,1,98751.58,3,44.59,75.82,108.6942458471715,92.87039141340807
5,2017.12,14860.55,0,6750.39,2,160.47,140.01,108.74284203064056,92.92597795250644
5,2015.94,13870.34,2,111068.22,1,96.2,50.68,74.10337187006071,74.90436119427399
10,2014.9474359422493,32452.920519488616,0,54902.53703035633,2,85.58846621133411,65.95923859959576,64.69946268333742,75.70513657173983
2,2014.0743878683384,22777.66168737577,2,103146.10326828632,3,34.80304620324273,145.0825574943978,105.82325223534038,103.937971581665
9,2014.77,20330.59,1,69541.45,3,138.98,135.18,107.2654449260062,107.83737814680094
5,2016.4320416802768,23615.86104380276,2,68814.43269503216,3,181.95247674492063,131.7700909032434,124.6435186124178,122.38966413313723
8,2018.71,29969.95,2,6451.98,0,100.33,64.97,56.57774286974991,65.8812690994614
7,2012.94,8570.67,1,26857.48,1,277.96,26.38,68.93736429694127,53.021717122555984
5,2017.6698608601328,14716.07889298732,0,37806.550622832365,1,132.34390535764092,51.144918335052346,61.58098467330305,57.652115321908674
4,2015.957723372052,20523.24695644629,2,93634.10517548773,2,253.79934842095344,17.87400189543748,76.26237898961895,91.248740057856
11,2013.6734375618148,35269.94850673299,2,92971.17681226318,1,130.12139849959055,84.98680735277463,135.5625760972419,107.66281736117172
11,2014.7727725328227,14647.8204617532,2,-3075.340442319357,2,154.14027154060483,50.84032088867595,23.900780112184115,40.89814298617322
9,2015.54,11806.59,2,43941.83,3,237.66,136.33,109.04328627587915,109.46474881493424
3,2014.04,26276.53,1,7034.81,0,245.24,91.42,92.6717455715937,87.02923698292378
10,2014.5813059756968,23613.50020122648,1,91057.33652619518,0,89.95509493603288,147.81790726615623,116.11755159573684,118.8969342113377
10,2015.96,21102.6,1,81537.08,0,44.62,112.78,77.03352096700841,90.30023444920093
1,2016.121657166312,23180.05603455588,1,42155.43678112824,3,196.34868720901068,64.66432597350212,79.51116133885847,81.85763956956052
11,2014.0723630009388,21818.442456233865,2,81955.6865251345,0,82.05608846919779,139.7797917450989,115.4880909919622,104.1010411524498
5,2014.3550186100883,14233.7280509083,2,79350.34328560534,3,123.90835674296169,101.55738119870465,93.9142498536694,89.21594495172252
10,2019.7527641857648,21903.660247728185,2,134103.23766629075,2,237.7523941937392,4.564114990867552,100.8522289281022,98.41440948628608
3,2015.76,3981.97,0,102522.17,2,272.72,133.89,154.38325572670624,126.80791859995759
5,2013.519029629263,17220.502396411437,1,107624.80512647692,2,254.0723295326264,79.23430418724489,98.57811205100442,115.53968945900435
1,2016.93,12580.81,2,117895.98,0,99.42,28.64,70.90645571059092,74.62420799435256
4,2016.6495399077032,24076.881871648256,1,77478.02151632744,0,214.9921769109216,33.69319171602363,95.22651505502976,88.07051715635359
10,2015.8692774603664,18249.77830984734,0,71779.17574354469,2,107.39780167470926,121.98053028012032,98.71013230845384,100.0265657072482
7,2013.79,11399.54,0,45050.11,2,71.44,29.29,37.1704474427941,32.3058143001094
6,2013.0830768476003,21196.068831596007,1,19927.964465428653,0,202.6334492937636,78.3031727631622,90.76480216253282,75.95358933418689
7,2011.85,34249.85,1,67275.82,1,18.73,82.99,68.14134058577366,69.93187860755734
1,2011.71,11757.47,0,58091.76,0,176.69,69.1,66.07794972446096,76.02818903085843
0,2012.5456016958733,19797.45016754272,1,54040.94066733437,1,342.9867220812708,137.27701197972024,135.72473426022913,135.88340790986626
5,2015.0382206639056,16103.428552964917,1,53622.24452673281,1,194.9272722183081,97.49556237298548,91.8653057497132,91.96826050692697
7,2011.76,25446.84,2,15755.45,3,200.92,38.37,35.52515243645772,57.48021218240162
7,2012.4,31495.96,2,90011.72,2,6.56,85.3,92.39751952307068,74.86269309419762
5,2018.07042351489,21324.12632994453,2,84996.1435470674,2,253.436935698708,120.77293345270932,136.79313299543725,139.85003604697087
6,2013.62,4484.96,0,101156.91,2,2.92,20.92,33.00901050051759,33.39213188470828
4,2015.7913633077644,19279.251816886,0,127491.66317254992,2,-37.61676486009748,100.08689527336784,83.44414239190671,79.41057865741004
1,2014.7540641833948,21591.271175754497,0,69672.35815045607,2,164.81778460643596,100.72150634857783,88.08563202269065,99.59701935211372
6,2017.75,30739.07,0,12315.06,0,4.86,103.88,66.12366717318416,72.62514793490041
10,2015.392559034001,23640.600444097254,0,43604.083460117545,1,252.4707206591916,105.70336504221322,113.01193272451432,115.03725039069646
12,2012.9800186552595,28068.20145386803,2,19619.76160749641,3,98.6093951544293,151.59394689963693,104.74484119093437,97.64089064683783
0,2017.61,18168.71,1,91210.78,1,268.41,6.29,87.60530382641863,85.79204148074932
9,2012.94,16625.33,0,41498.19,1,87.32,68.72,41.82501073770232,55.210060215564134
0,2011.7450661056444,16770.709374884762,1,99755.08404617375,1,101.80341696419585,72.58045713561091,86.30039686792988,70.97276916637226
7,2013.5963180585768,22636.83273983401,0,16827.950644841272,1,81.6717591459511,5.925073592337185,12.936253735002197,25.60340989012363
1,2016.803591213736,13775.166691350929,1,4716.203679810482,1,140.058794188134,58.25021968252722,38.10151290801171,50.43745061168654
0,2011.19,22075.64,1,38799.42,2,178.6,43.52,61.39581924806217,62.00790364430571
3,2015.4740752749383,17004.02719218949,0,-10919.564421828698,2,159.68346622975196,57.67238282281193,60.91858172511084,51.78059517527404
11,2011.6418017047697,11869.489717799275,0,105295.71954575038,2,132.6162760557845,46.19105072153971,73.2299615352244,64.96956321029768
6,2014.644170882568,15591.257350237878,1,47010.99143662052,2,174.19492298686467,104.85600511068456,83.41737665364757,93.11883383865806
11,2010.8635848849708,21846.990625318427,1,50331.25542686357,3,-39.267666772429294,-33.36791995775333,-30.89263909680126,-8.06236844263916
6,2017.8740142887964,16386.806724741014,2,15978.279727665817,3,216.16559611602847,87.00546224751427,89.51224797898777,82.92063811980665
7,2018.6,4105.61,1,70505.68,1,242.77,24.39,79.8912338355455,76.58048747077089
12,2016.977650109449,17981.847562438947,1,58473.69992751011,1,-18.14381050115153,87.79289863982021,56.01342535202481,56.70827539499384
5,2011.42,10295.62,0,68946.33,1,192.6,149.05,127.86012602227449,114.90171361512716
5,2012.8,17473.48,1,114226.81,0,182.08,133.26,120.77996501482308,126.6865828880716
6,2016.111474102024,20858.99428848817,1,34902.063730938724,0,188.396892722261,75.2543035659938,97.8377654683986,84.53399480420937
6,2014.6979937707529,19306.67953498752,2,32580.21903437752,2,39.77444574645945,135.78810622132607,82.93659749828014,75.49306050992875
5,2014.46,23897.8,1,5320.01,3,148.87,45.78,67.73443501838834,50.735130759435606
11,2010.9225709576976,22336.706494150905,2,30017.13739297225,0,224.99486633711285,76.81424953756775,74.12533702239273,81.37135935106222
6,2016.2003119129847,34409.26242376348,2,62257.64668477696,2,128.74913535661153,17.857884967292136,84.07492084179277,71.02824340952256
4,2016.06,15974.05,2,99809.6,2,238.72,120.75,136.05897544252844,131.86557576076947
0,2015.1,29583.87,1,44726.03,3,217.41,149.95,123.4217126024955,134.51390233360314
7,2015.7831550072613,6093.511040827214,0,107305.57080443075,2,161.81989247573324,26.860703049931026,68.38313359777068,66.49568238488732
11,2017.09,32503.27,1,66004.11,0,238.4,146.34,163.62037592816102,145.84895543691275
4,2015.45,11148.42,2,61427.99,0,266.99,73.14,85.56289016412383,101.3756888993409
10,2020.873220666174,1266.7663292845064,1,78329.2826088618,1,26.681222108656712,57.386576905419645,70.21788729285745,53.9997173428929
5,2011.07,15259.66,0,27072.37,0,162.8,149.02,84.93013969941613,92.62853271845418
7,2012.995898476787,30750.622685239665,1,-25198.75160391772,2,72.13385061602494,74.884327624165,51.217845940411806,49.465202461631144
7,2018.78,14324.27,1,88779.97,1,280.61,37.98,86.17614195512492,101.15309410710583
3,2016.64,22727.94,1,5801.8,0,183.4,21.52,53.86959488451082,53.772282714915114
12,2012.1765356946908,8798.116409943783,2,19653.921039703288,0,42.041756786985445,74.56039765560483,29.074396959931903,31.271518523133
5,2017.294511502588,11495.286900982384,2,57080.098086769125,0,166.25016498452857,80.87260150105709,80.31339592283666,87.1820877949433
11,2016.66307149686,15497.87298066138,1,48402.644973973904,1,326.0205591146334,39.126803630467,93.02822398803583,92.47864552996326
0,2012.2599753922032,25980.37791598092,2,73219.51085386236,2,354.533557821895,92.42289604058053,129.59128319563283,127.49445665959107
8,2014.59811544766,26187.583872463805,2,15332.467488908997,0,264.10192275576776,22.88523320798555,67.89235977830637,67.79133115321368
0,2017.8837822129512,27218.92942437432,0,85330.4691968201,0,282.7796307146816,115.77160238605182,152.65674254316025,147.10149221856994
7,2016.4976717491045,21243.2752819044,2,111526.19772370186,0,16.89617758958113,41.71850434321767,69.23025152672771,64.12601231132615
11,2017.16,10873.64,1,24433.25,3,140.67,63.42,67.94210317787261,53.59241529944309
5,2015.1534891422773,12486.29320479592,0,72887.0764233361,0,201.97496438843783,65.5784177333615,88.42984422254881,86.82249262750369
10,2018.1469480468863,29814.51713045738,2,73990.16694858627,3,77.57176218155992,139.0650472097673,119.32181788473328,118.04631363778944
7,2014.107060624258,2778.725213173848,0,86628.13537093114,1,125.3246196659507,125.86871458262895,94.87481756924056,94.54008036338277
2,2018.27,9007.68,1,117075.21,3,34.76,136.7,109.25850567004797,100.22557820182142
8,2012.48,10322.63,0,67592.32,1,140.89,34.47,46.5141121009882,50.418747070419926
7,2016.6253034772528,28334.03583646199,0,29583.24227607308,0,119.15463410178631,142.94933919490083,103.8001816737846,108.34692592601789
8,2013.1491511371803,37582.39660701064,1,24191.373786370008,0,316.00344214150465,50.84262970515125,118.52469718302312,98.74235870309622
3,2016.2430161385064,19812.101463236853,1,-9757.17903848936,2,155.5973283908687,19.719896405204672,38.75560771761451,38.28367512748444
2,2018.0466309500423,12426.495637079344,2,65314.59894427326,1,311.72351450271003,52.7665216254373,100.30012953871612,100.43298788843161
10,2013.64579847046,25603.24814763538,1,12891.27089031408,1,69.71022433144739,159.96718960795846,87.41824363741705,85.9924703437879
6,2013.23,23873.34,2,98609.0,0,267.24,106.63,120.83544848390665,130.74316571366052
5,2011.935747909216,14807.515024403208,1,22208.992882800885,0,29.760795059235363,95.92663629919532,44.71170012097952,46.793249654020975
7,2016.88,16269.85,0,113939.36,2,73.04,137.56,100.55484528901584,114.7304086556913
0,2015.2715650006169,15967.461256842813,1,86500.17564952325,0,188.3098578519005,150.89582857216632,124.65946241749604,133.0646240896805
10,2014.695201990065,33283.77002678411,0,17953.050647489697,1,39.91959290255228,85.5792011941973,60.3170652747702,63.88482479508804
4,2014.9,21654.66,0,55927.3,0,238.64,62.73,85.35981685187967,94.85524278156974
6,2012.773161235268,23454.83384990248,2,29951.381672729665,2,87.57718572929109,76.95490750540502,73.84742599859644,64.36192826721216
1,2014.4056569872275,25557.67159446896,0,21758.322500022565,2,-5.506658004976003,-9.895670680405315,14.860555140316857,10.092028876553778
6,2012.5,10382.2,1,77191.8,2,49.93,43.95,28.40021885726657,42.80402042988759
7,2016.7414767832456,20461.26619830006,1,64641.895561810365,1,257.84905402945134,86.26853947599605,114.989180388394,113.1601459726559
2,2015.767370530683,22696.65944015272,0,42951.87371212948,3,168.44315878420497,37.088811037251546,56.267087419843534,63.74427151337553
11,2011.792226746856,24280.33283076528,2,75049.19027335319,3,61.90348722101878,131.80064834188192,103.06566106811508,95.5154937289712
9,2011.73,12205.24,2,55968.92,1,194.27,116.86,103.88071745902154,95.54323359260322
